"","iso3n","iso3c","country","year","region","eu","g7","g20","oecd","asean","global_south","income","instaccount_low","instaccount","instaccount_sc","instaccount_high","elecaccount_low","elecaccount","elecaccount_sc","elecaccount_high","socaccount_low","socaccount","socaccount_sc","socaccount_high","qod_low","qod","qod_sc","qod_high","fisccap_low","fisccap","fisccap_sc","fisccap_high","coordcap_low","coordcap","coordcap_sc","coordcap_high","delivcap_low","delivcap","delivcap_sc","delivcap_high","qog_low","qog","qog_sc","qog_high","soclife_low","soclife","soclife_sc","soclife_high","econlife_low","econlife","econlife_sc","econlife_high","envlife_low","envlife","envlife_sc","envlife_high","qol_low","qol","qol_sc","qol_high","trust","confgov","uncertainty","population","gdp_capita","gdp_growth","inflation","current_account_balance","regime","globalization","civil_war","interstate_conflict"
"433",120,"CMR","Cameroon",2012,"Africa",0,0,0,0,0,1,"Lower middle income",-0.782,-0.555,30.1827460510328,-0.267,0.046,0.177,51.9955568720379,0.298,0.443,0.61,64.9626704953338,0.794,-0.052,0.156,46.6817042606516,0.339,-1.01756886530163,-0.509161546744524,22.4262178856027,-0.00864601690804113,-1.72615458542158,-1.19328893806777,29.7637529666206,-0.641975743430662,-1.45763460338058,-1.07455944693047,27.8755680991119,-0.723927959977816,-1.52234676709292,-1.14264199956767,24.6319536054798,-0.764249707371992,-1.35876648504509,-0.612622131883266,56.3882437844269,0.179646148079023,-1.58822563898555,-0.934066614995392,33.9879041069865,-0.303535855618442,-1.38573365963503,-0.958010334811665,45.9739373499085,-0.555768475095141,-1.1834101358637,-0.792036835494827,47.7275981943359,-0.39344587978731,NA,NA,0.04309205,21485267,3181,4.62597871941652,2.74253407543984,-955.933681046118,1,48.3425903320312,0,0
"434",120,"CMR","Cameroon",2013,"Africa",0,0,0,0,0,1,"Lower middle income",-0.929,-0.704,26.5980558930741,-0.429,0.114,0.25,54.1362559241706,0.376,0.357,0.53,63.067480258435,0.701,-0.072,0.132,46.0200501253133,0.31,-1.01373266133246,-0.489886933448218,22.7220876191484,0.00673979075845949,-1.88781992657435,-1.32514669440995,27.0509241456977,-0.796371496725522,-1.81526902820701,-1.43419554451398,19.9223327302403,-1.0736002960419,-1.76423697819959,-1.39707336098758,19.2555123746639,-1.00522166126055,-1.70032319729323,-1.04587308817595,47.7730451143342,-0.39782636626743,-1.59335479216003,-0.94545811627957,33.7192035116984,-0.301799754598034,-1.33370277075714,-0.925246659992253,46.989240616458,-0.496530448931927,-1.48087120640648,-1.09593550857461,40.9887037256244,-0.702244488098666,NA,NA,0.0473175,22077300,3263,4.99552915947218,2.05908683974933,-1128.08743211619,1,49.0861854553223,0,0
"435",120,"CMR","Cameroon",2014,"Africa",0,0,0,0,0,1,"Lower middle income",-0.944,-0.71,26.4537059538275,-0.438,0.105,0.246,54.0189573459716,0.372,0.366,0.532,63.1148600143575,0.708,-0.08,0.127,45.8822055137845,0.304,-0.954016323338142,-0.450373824296545,23.3286229045286,0.0715562994434832,-1.88325642147417,-1.31869269602404,27.1837080889195,-0.801794410903201,-1.80738693797669,-1.43085651978395,19.9961741765214,-1.07709272242147,-1.79141381850179,-1.38951828069977,19.4151603242516,-1.02600846467597,-1.52567700450086,-0.917791880892434,50.3199409275482,-0.303463348079694,-1.47794814893169,-0.827128637809985,36.5103370516715,-0.188296964796311,-1.3183852927712,-0.907801852590219,47.5298322941998,-0.498819843801381,-1.37593336129375,-0.977858786443008,43.607032267807,-0.595672676043154,NA,NA,0.085561675,22681853,3363,5.71981814402645,1.8341307814992,-1401.97473154436,1,50.577278137207,0,0
"436",120,"CMR","Cameroon",2015,"Africa",0,0,0,0,0,1,"Lower middle income",-0.966,-0.707,26.5258809234508,-0.451,0.107,0.247,54.0482819905213,0.375,0.346,0.522,62.8779612347452,0.689,-0.065,0.131,45.9924812030075,0.325,-0.925210437828917,-0.42098929725173,23.7796821322011,0.0940189302992984,-1.88202433968202,-1.32880913116572,26.9755735234706,-0.786579675759145,-1.806543905177,-1.4319217717834,19.972616474901,-1.06557384223065,-1.77313392650364,-1.39684653962913,19.2603053832645,-1.00142612965624,-1.34035141167279,-0.749864620613994,53.6591758176514,-0.124868766133332,-1.51396684603797,-0.948205230721384,33.6544050915933,-0.402114364195118,-1.28458415189513,-0.862978152194753,48.918859919495,-0.443657965161065,-1.27183785150669,-0.878251395070532,45.8158069622149,-0.491182083736989,NA,NA,0.1095658,23298376,3459,5.66695299105416,2.68598277212217,-1173.69125537907,1,50.6042747497559,0,0
"437",120,"CMR","Cameroon",2016,"Africa",0,0,0,0,0,1,"Lower middle income",-0.919,-0.684,27.0792223572296,-0.429,0.169,0.305,55.7491113744076,0.433,0.111,0.279,57.1213208901651,0.455,-0.127,0.063,44.1177944862155,0.26,-1.06899857208777,-0.541683565991192,21.9269974332408,-0.05120817647698,-1.96162342787572,-1.39054290163055,25.7054688562363,-0.870815425158321,-2.06957009448731,-1.70970599483372,13.8295086986709,-1.32065068862891,-1.96600183072514,-1.57928845152586,15.4050879608666,-1.19885831745974,-1.26528073187156,-0.673079753588722,55.1860435017761,-0.0704787481429597,-1.62964427940322,-0.944922667868569,33.731833568369,-0.296712513342635,-1.25138033059947,-0.835922443401374,49.7572808130041,-0.416702711916063,-1.19972671162455,-0.816713211474716,47.1804043158188,-0.418199566364308,NA,NA,0.152581175,23926549,3524,4.53579423569734,0.861740257759474,-1037.44424938414,1,50.4020042419434,1,0
"438",120,"CMR","Cameroon",2017,"Africa",0,0,0,0,0,1,"Lower middle income",-0.858,-0.65,27.897205346294,-0.365,0.124,0.248,54.0776066350711,0.392,0.025,0.206,55.391959798995,0.375,-0.171,0.002,42.4360902255639,0.212,-1.09658005134106,-0.588490333631803,21.2085028177033,-0.0832195724741455,-2.11780595290873,-1.54660004620021,22.4947641450104,-1.01259313571852,-2.09990441989242,-1.72181745050346,13.5616677943558,-1.34578856523341,-2.04747150515499,-1.6572866486518,13.7568920756703,-1.27828449321126,-1.18747160475786,-0.406454348810411,60.4878917707671,0.361882912216607,-1.50019490691818,-0.943532863157816,33.764616021164,-0.406589154379339,-1.23124879777405,-0.80561352563007,50.6965143815339,-0.383685269797602,-1.00895209550034,-0.623047566342926,51.4749026482134,-0.230919638518751,NA,NA,0.114605475,24566070,3555,3.54117654926007,0.64267352185089,-949.763043433564,1,49.7325782775879,1,0
"439",120,"CMR","Cameroon",2018,"Africa",0,0,0,0,0,1,"Lower middle income",-0.913,-0.658,27.7047387606318,-0.395,-0.172,-0.049,45.3681872037915,0.087,0.105,0.28,57.1450107681263,0.448,-0.304,-0.105,39.4862155388471,0.092,-1.05291123942504,-0.530200898477198,22.1032590124244,-0.0333339097223326,-2.11700694913954,-1.54577612145191,22.511715493687,-1.00433765865199,-2.10270345062383,-1.72452890395379,13.501704882882,-1.36286074544056,-2.04220585655076,-1.65432916172437,13.819387337919,-1.27002839741255,-1.48494542420011,-0.620123549807892,56.2390780300543,0.258665853880864,-1.70690276038534,-1.05328641665866,31.1757697905422,-0.384925447338747,-1.20792919596475,-0.773833291833709,51.681342101959,-0.357281344932631,-1.18882784437072,-0.789008302629785,47.7947553265658,-0.406538027054485,NA,NA,0.01405515,25216261,3604,3.9555142403664,1.0742994515814,-1409.33428370355,1,50.1979789733887,1,0
"440",120,"CMR","Cameroon",2019,"Africa",0,0,0,0,0,1,"Lower middle income",-1.009,-0.767,25.0823815309842,-0.5,-0.17,-0.054,45.2215639810426,0.09,0.115,0.28,57.1450107681263,0.461,-0.353,-0.134,38.68671679198,0.039,-1.06870846151233,-0.54722701545527,21.8419042129179,-0.048582908653611,-2.00979029896723,-1.4402938234511,24.6818981666819,-0.902688630469814,-2.11021432680253,-1.73152139509158,13.3470682148521,-1.36474940320363,-2.00879390897114,-1.61552910487509,14.6392792892819,-1.24090892300682,-1.4038153770022,-0.533519376136185,57.9612027039972,0.370157415740993,-1.55611160262352,-1.00393555246201,32.3398487171752,-0.462091699957654,-1.17747861955756,-0.745128480816666,52.5708665082391,-0.33018370775311,-1.12583168339246,-0.713630297233637,49.4662480595836,-0.341466706467343,NA,NA,0.05645445,25876387,3642,3.47505997865608,2.45280214062733,-1692.9858880868,1,50.4076232910156,1,0
"441",180,"COD","Congo - Kinshasa",2000,"Africa",0,0,0,0,0,1,"Low income",-1.403,-0.941,20.8962332928311,-0.395,-1.363,-1.075,15.2811018957346,-0.629,0.016,0.174,54.6338837042355,0.367,-0.625,-0.382,31.8496240601504,-0.127,-1.89991213693777,-1.39756504955755,8.78902041670378,-0.877915885900348,-2.47546186050393,-1.89265359473971,15.3750916577553,-1.31668828314489,-1.88541153768615,-1.5093673241014,18.2599332654124,-1.1491329480716,-2.13117906800481,-1.73786268114922,12.0542234230442,-1.35986139344019,-2.53341063221651,-1.63783794278793,36.0018193290883,-0.751205953329427,-2.63957141899644,-2.07464954145183,7.0840480068219,-1.52003211455573,-2.70641080830672,-2.28568821673446,4.83094292478036,-1.87009958928742,-2.37418024585609,-1.98476081165471,21.2791740397055,-1.58789523677278,NA,NA,0.0132087,47105830,752,-6.91092731652101,513.906843747536,85.8244,0,NA,0,0
"442",180,"COD","Congo - Kinshasa",2001,"Africa",0,0,0,0,0,1,"Low income",-1.45,-0.931,21.1368165249089,-0.501,-1.2,-0.95,18.946682464455,-0.56,0.027,0.192,55.0603015075377,0.378,-0.504,-0.287,34.468671679198,-0.036,-1.7854437906398,-1.26030132066146,10.8960501282552,-0.747450267386254,-2.42818558960429,-1.86996709507974,15.8418415239044,-1.28563131825909,-1.88437873615439,-1.50183060038728,18.4266054599204,-1.14931804098082,-2.10173880289349,-1.71692120431863,12.4967420608324,-1.33081746417398,-2.54183628597306,-1.62417237730842,36.2735592060237,-0.766764782253183,-2.79270338327791,-2.13870807979888,5.57304722143393,-1.446863908787,-2.68382828628538,-2.28303956328018,4.91302121785668,-1.85121454052014,-2.37859474555788,-1.98496220712093,21.2747081340813,-1.59519866181604,NA,NA,0.0315606,48428534,716,-2.10017302488846,359.936614264586,241.3756,0,NA,0,0
"443",180,"COD","Congo - Kinshasa",2002,"Africa",0,0,0,0,0,1,"Low income",-1.427,-0.893,22.0510328068044,-0.4,-1.132,-0.888,20.7648104265403,-0.558,0.024,0.192,55.0603015075377,0.366,-0.487,-0.258,35.2681704260652,-0.006,-1.70162494033909,-1.20140012187559,11.8001970349867,-0.683094647591444,-2.45599060831949,-1.87052449754143,15.8303735791669,-1.31846769672307,-1.87314842635626,-1.50167852505537,18.4299685564411,-1.13647980155255,-2.09663559254338,-1.71305342666684,12.578472862895,-1.32685842762143,-2.48936149389376,-1.60045877392274,36.7451043956744,-0.735968681408781,-2.74604504174128,-2.07557230791793,7.06228196452712,-1.39285232012916,-2.68569850837735,-2.26611520499617,5.43748486073951,-1.84476588537892,-2.34153996704273,-1.95404062066436,21.9603883505305,-1.55612952022856,NA,NA,0.04313185,49871670,715,2.94776518359767,31.5225826025495,418.029,0,NA,0,0
"444",180,"COD","Congo - Kinshasa",2003,"Africa",0,0,0,0,0,1,"Low income",-0.691,-0.455,32.5885783718104,-0.2,-0.977,-0.777,24.019845971564,-0.52,0.01,0.183,54.8470926058866,0.353,-0.291,-0.09,39.8997493734336,0.163,-1.78971199346387,-1.27029902029509,10.7425831465214,-0.772581317369016,-2.46017356838974,-1.89202862616962,15.3879497011206,-1.32657502954019,-1.86215202176544,-1.49261601884354,18.6303829348052,-1.12348110302172,-2.10031880622368,-1.72160584766345,12.3977499024357,-1.32479841152316,-2.45102524118323,-1.58314240280788,37.0894405713547,-0.685262197072993,-2.59771237066601,-1.92623440959671,10.584836294897,-1.25048090091522,-2.65674079457773,-2.24871528824236,5.97668543623064,-1.83000544860047,-2.28415143817434,-1.90657145211086,23.0130080087793,-1.49901983962143,NA,NA,0.021644,51425583,733,5.57782231144424,12.8739657187405,180.8,0,NA,0,0
"445",180,"COD","Congo - Kinshasa",2004,"Africa",0,0,0,0,0,1,"Low income",-0.569,-0.348,35.1628189550425,-0.062,-0.962,-0.777,24.019845971564,-0.5,0.062,0.249,56.4106245513281,0.415,-0.256,-0.026,41.6641604010025,0.191,-1.72485848472208,-1.21061590118573,11.6587327095038,-0.705566420168396,-2.54043132110534,-1.94021315796792,14.3966057695138,-1.39478119547346,-1.87988370636925,-1.4949520754683,18.5787218020754,-1.1386408923331,-2.13019956966548,-1.74202813052608,11.9662024587666,-1.35169892844826,-2.38038099707,-1.4916383391711,38.9089995957532,-0.625519357754072,-2.59434322476029,-1.95077388014827,10.0060038670397,-1.30255275972184,-2.64072171823074,-2.22888353628669,6.59124539182085,-1.81658325774555,-2.23158103993998,-1.84397242624341,24.4011293351733,-1.44068665340146,NA,NA,0.0580117,53068869,758,6.73837393324294,3.9943840081597,-55.4,0,NA,0,0
"446",180,"COD","Congo - Kinshasa",2005,"Africa",0,0,0,0,0,1,"Low income",-0.62,-0.356,34.9703523693803,-0.115,-0.976,-0.771,24.1957938388626,-0.505,0.099,0.285,57.2634601579325,0.447,-0.212,0.017,42.8496240601504,0.233,-1.68289997596508,-1.17735378663742,12.1693137944411,-0.676587073615064,-2.53764228428905,-1.94370023129123,14.3248630577116,-1.37242033576892,-1.86871002194314,-1.48434040276932,18.8133954936194,-1.13126333695041,-2.12267291965078,-1.7313510573906,12.1918218789106,-1.34595296458415,-2.3176974503563,-1.44616805592418,39.813176535395,-0.544198572167,-2.51495088130957,-1.980201008559,9.31188228250663,-1.43949259078873,-2.71834860845133,-2.29250378407027,4.61973744134256,-1.88384521628594,-2.22789887384532,-1.82849096806637,24.7444276846513,-1.43922524608554,NA,NA,0.07639275,54785894,779,6.13515115548972,21.3168167229341,-388.6,0,NA,1,0
"447",180,"COD","Congo - Kinshasa",2006,"Africa",0,0,0,0,0,1,"Low income",-0.524,-0.246,37.6167679222357,-0.022,0.312,0.439,59.6786137440758,0.577,0.119,0.302,57.6661880832735,0.464,0.032,0.232,48.7769423558897,0.418,-1.60950430360163,-1.10781736168043,13.2367138614344,-0.585922572696355,-2.53553496041439,-1.9380378722666,14.4413598887101,-1.38860426746861,-1.72769911712486,-1.35682615424952,21.6333316406776,-1.00034977165962,-2.04324960256427,-1.65820250890141,13.7375388450772,-1.2739349397345,-2.28140207939156,-1.39120087673779,40.9061993254139,-0.511059418007905,-2.5023586483232,-1.83261460518268,12.7931226786901,-1.21372312094365,-2.60182821351718,-2.19512258484378,7.63745295158768,-1.77047593945304,-2.13825294587585,-1.74265061478402,26.6479209643827,-1.34954823553145,NA,NA,0.046774525,56578046,794,5.32097956548998,13.0526949745101,47.8,1,NA,1,0
"448",180,"COD","Congo - Kinshasa",2007,"Africa",0,0,0,0,0,1,"Low income",-0.516,-0.259,37.3040097205346,0.011,0.317,0.437,59.6199644549763,0.577,0.142,0.309,57.8320172290022,0.491,0.038,0.236,48.8872180451128,0.425,-1.5263176489364,-1.02412888618515,14.5213511490931,-0.496367474054369,-2.51147312376032,-1.92525240474767,14.7044068700671,-1.36171677333492,-1.70898694733703,-1.34469538002946,21.9015997684521,-0.975209070999711,-2.02952636469668,-1.64107010119277,14.0995672627764,-1.25568623095368,-2.26669789399879,-1.39197920694497,40.8907222231284,-0.494234874316374,-2.44701090442852,-1.79504551807484,13.6792952575697,-1.1583489094949,-2.48311043566248,-2.07992872271437,11.2071594985819,-1.65751726469291,-2.11595418451926,-1.71554972291431,27.248878015189,-1.3334938760101,NA,NA,0.040456725,58453687,817,6.25947776437397,16.945100654195,527,1,NA,1,0
"449",180,"COD","Congo - Kinshasa",2008,"Africa",0,0,0,0,0,1,"Low income",-0.459,-0.253,37.4483596597813,0.037,0.31,0.434,59.531990521327,0.573,0.132,0.31,57.8557071069634,0.476,0.043,0.243,49.0802005012531,0.429,-1.40156719947864,-0.891878946244575,16.5514180505731,-0.389555773775874,-2.53971623783983,-1.92666555820319,14.6753327865329,-1.38272612069463,-1.6979765878251,-1.33911463107859,22.0250162170207,-0.970979701304511,-2.02697010085066,-1.63298135594866,14.270492195903,-1.24671815101629,-2.24205668654253,-1.34755349404196,41.7741278732741,-0.476622180563163,-2.38319393469741,-1.73292846176165,15.1445007289577,-1.09685140155067,-2.56301091950115,-2.15399005284244,8.91209611456,-1.73410526234771,-2.07105209552088,-1.68459193633266,27.9353609624305,-1.28189965808293,NA,NA,0.0416586,60411195,840,6.22589426869193,17.3013845700157,-151,1,NA,1,0
"450",180,"COD","Congo - Kinshasa",2009,"Africa",0,0,0,0,0,1,"Low income",-0.517,-0.225,38.121992709599,-0.009,0.299,0.437,59.6199644549763,0.566,0.139,0.313,57.9267767408471,0.486,0.054,0.248,49.218045112782,0.441,-1.44293991230086,-0.938715272695258,15.8324697005234,-0.42892243216788,-2.51598676036459,-1.92927537770691,14.6216386106005,-1.3636343229075,-1.7148224566611,-1.32941307475819,22.2395629807603,-0.98335338957475,-2.00368141948578,-1.62905066158375,14.353552503922,-1.22488837304607,-2.19583177472124,-1.31953223625285,42.3313308045839,-0.437735265571644,-2.35973861676059,-1.74083450025308,14.9580145761652,-1.07938845776251,-2.55824309352069,-2.14031746369565,9.33579170119473,-1.72038846497007,-2.06005680103888,-1.66411851461933,28.389355140626,-1.27036138342743,NA,NA,0.010339725,62448572,836,2.85506401011484,2.79999999999981,-1123.1,1,NA,0,0
"451",180,"COD","Congo - Kinshasa",2010,"Africa",0,0,0,0,0,1,"Low income",-0.473,-0.229,38.0257594167679,0.045,0.247,0.38,57.9484597156398,0.511,0.213,0.379,59.4903086862886,0.562,0.017,0.233,48.8045112781955,0.408,-1.38244575804886,-0.889304861729457,16.5909308380882,-0.36820735913098,-2.52468414089654,-1.92841687785167,14.6393013042082,-1.37516366861338,-1.67334587974154,-1.31372501007549,22.586499430527,-0.940455516729658,-2.00053037569021,-1.61861148507508,14.5741448817001,-1.2229050676324,-2.131395574816,-1.2577711083682,43.5594513178502,-0.396790878866233,-2.25453360329699,-1.70293387516809,15.8520074106545,-1.17196860294727,-2.5282897976581,-2.11644965288369,10.0754238217168,-1.70780053091213,-2.01006820602964,-1.60669672939578,29.662672154172,-1.22233902518151,NA,NA,0,64563853,866,7.10797657581392,7.10000000000038,-2173.5,1,NA,0,0
"452",180,"COD","Congo - Kinshasa",2011,"Africa",0,0,0,0,0,1,"Low income",-0.455,-0.23,38.0017010935601,0.049,0.07,0.213,53.0512440758294,0.336,0.187,0.364,59.1349605168701,0.532,-0.052,0.146,46.406015037594,0.328,-1.39555797551066,-0.881103765259626,16.7168195493173,-0.379600588854879,-2.52390835903525,-1.93551933027006,14.4931761299723,-1.37181198070848,-1.68948534301797,-1.31377520483918,22.585389389648,-0.963936719331702,-2.02004660003886,-1.61879690113628,14.5702268169195,-1.23982929468808,-2.0892313718019,-1.21525426515745,44.4048990791664,-0.320555120112341,-2.32750254786182,-1.67128632246008,16.5985039469686,-1.04017669757528,-2.50348923712809,-2.09991429826121,10.5878327518594,-1.67571819620485,-1.96571022178467,-1.57061133748376,30.4628587607563,-1.18167230714532,NA,NA,0.01514605,66755151,895,6.8746708900163,15.316515913949,-1280.602281098,1,NA,1,0
"453",180,"COD","Congo - Kinshasa",2012,"Africa",0,0,0,0,0,1,"Low income",-0.539,-0.239,37.7851761846902,-0.028,0.097,0.222,53.3151658767773,0.357,0.172,0.351,58.826992103374,0.521,-0.055,0.135,46.1027568922306,0.332,-1.35438805941009,-0.84383254592181,17.2889413120153,-0.335999895828652,-2.54998624443472,-1.92856992144363,14.6361526000389,-1.39403027240094,-1.69774719279035,-1.31783943028853,22.4955103652452,-0.966525983588296,-2.00876983411009,-1.61636421441147,14.6216324185557,-1.23915024673443,-1.89955801689229,-1.22562984680715,44.1985805565373,-0.594641880868104,-2.35570448675513,-1.71569732440588,15.5509455644089,-1.06389113279909,-2.4824492918907,-2.06864144700816,11.5569373534202,-1.65785404778646,-1.98201655140891,-1.57802091594319,30.2985527873549,-1.19133025787741,NA,NA,0.16169075,69020749,927,7.08689894671942,9.72182806273363,-1260.46151819425,1,NA,0,0
"454",180,"COD","Congo - Kinshasa",2013,"Africa",0,0,0,0,0,1,"Low income",-0.848,-0.557,30.1346294046173,-0.325,0.068,0.195,52.5234004739336,0.331,0.161,0.328,58.2821249102656,0.509,-0.151,0.047,43.6766917293233,0.243,-1.32899812637218,-0.818990493948179,17.6702725058077,-0.32000367406329,-2.44977317625246,-1.84553641619474,16.3444759659916,-1.29098638183509,-1.88380370481532,-1.52152638488135,17.9910395895629,-1.15539318757387,-2.08802389225128,-1.69052981554857,13.0544239044934,-1.30931607660646,-1.83615099938438,-1.18109885884151,45.0840796021305,-0.539418537137098,-2.37257348760837,-1.72819852137533,15.2560696754712,-1.04788774181147,-2.48478614547865,-2.07130229908427,11.4744810410693,-1.66123467627052,-1.95970149899186,-1.55121657464966,30.8929338863241,-1.17213491841036,NA,NA,0.099553025,71358804,972,8.48195663608755,0.80822310148707,-3108.80323591548,1,NA,0,0
"455",180,"COD","Congo - Kinshasa",2014,"Africa",0,0,0,0,0,1,"Low income",-0.793,-0.539,30.5676792223572,-0.283,0.051,0.193,52.4647511848341,0.318,0.162,0.348,58.7559224694903,0.507,-0.153,0.069,44.2832080200501,0.234,-1.22829879360482,-0.707954550664365,19.3746996944807,-0.211435335938397,-2.45748664971086,-1.854937932933,16.1510500631441,-1.30652894481537,-1.88918370976229,-1.51029306264486,18.2394608585109,-1.1509440416314,-2.0629838486499,-1.68223994097976,13.2295989425915,-1.29310065789751,-1.65586052785334,-0.996566886861354,48.7534993148919,-0.349361157465092,-2.39548173681249,-1.75933772371745,14.5215640122231,-1.08212146333569,-2.52653387316667,-2.10288682055781,10.4957181885737,-1.69343277103587,-1.83028972331699,-1.43193316944884,33.538020392858,-1.03940404590558,NA,NA,0.09362965,73767445,1030,9.47028809714084,1.24303889760763,-1722.61468742187,1,NA,0,0
"456",180,"COD","Congo - Kinshasa",2015,"Africa",0,0,0,0,0,1,"Low income",-0.824,-0.579,29.6053462940462,-0.314,0.031,0.17,51.7902843601896,0.297,0.162,0.335,58.4479540559943,0.505,-0.166,0.037,43.4010025062657,0.229,-1.16520653895224,-0.656769745462378,20.1603981904191,-0.155103290022019,-2.47810248383802,-1.87709825729564,15.6951256770506,-1.33476734010438,-1.87065283445344,-1.50778044301255,18.2950266247466,-1.13895254829443,-2.06182740862146,-1.68743307530854,13.1198617570236,-1.28598772872976,-1.8500942877185,-0.972125352687413,49.2395194139868,-0.104521950180233,-2.25194803659396,-1.68415756438179,16.2948995071161,-1.14277654764633,-2.44536768332858,-2.02913475728486,12.7811977987983,-1.61834544753185,-1.7725198462008,-1.38679184027095,34.5390206618764,-0.980863809697873,NA,NA,0.27770275,76244532,1065,6.91616712035345,0.744198994781499,-1483.75941235417,1,NA,0,0
"457",180,"COD","Congo - Kinshasa",2016,"Africa",0,0,0,0,0,1,"Low income",-0.826,-0.595,29.2204131227217,-0.302,0.021,0.163,51.5850118483412,0.288,0.098,0.255,56.5527638190955,0.44,-0.224,-0.003,42.2982456140351,0.175,-1.32496593388903,-0.833529274863616,17.4470988851803,-0.316094428161704,-2.46376892102095,-1.87717690088036,15.6935076714882,-1.30947127488415,-1.8894686025744,-1.51467112468943,18.1426414398432,-1.15638490700111,-2.0950595004739,-1.70191781525546,12.813781749301,-1.32580309357454,-1.80503514381155,-0.929226047779349,50.0925724291594,-0.0365092459356718,-2.26735661864678,-1.60656313733768,18.1251822958083,-0.941918766650816,-2.42429124843225,-2.0118880591126,13.3156503316108,-1.59715861907102,-1.7284142514179,-1.33370905789739,35.716121124,-0.939509005256361,NA,NA,0.267356,78789130,1056,2.39939891413687,2.88585107290009,-1504.06690929432,1,NA,1,0
"458",180,"COD","Congo - Kinshasa",2017,"Africa",0,0,0,0,0,1,"Low income",-0.944,-0.684,27.0792223572296,-0.443,0.045,0.173,51.8782582938389,0.307,0.054,0.222,55.7709978463747,0.399,-0.226,-0.026,41.6641604010025,0.168,-1.37892323622557,-0.867755197738252,16.9217231214436,-0.3505609427931,-2.7541261920184,-2.13704195469605,10.3470690007705,-1.56489714354454,-1.8837499002512,-1.5246278667657,17.9224513260815,-1.14963271115639,-2.22078892522464,-1.82339803786129,10.2467582742791,-1.44039462616889,-1.74244893060569,-0.88397211446621,50.992447248668,0.0152034113408009,-2.09886309698094,-1.54283672237858,19.6283490170266,-0.989985854620422,-2.41214251923797,-1.98925171952056,14.0171207758512,-1.57504489474356,-1.67860238055843,-1.2905398884331,36.6733891317,-0.890379692871899,NA,NA,0.238257625,81398765,1060,3.72694765333267,NA,-1241.42411572338,1,NA,0,0
"459",180,"COD","Congo - Kinshasa",2018,"Africa",0,0,0,0,0,1,"Low income",-0.986,-0.735,25.8522478736331,-0.479,0.057,0.18,52.0835308056872,0.319,0.086,0.262,56.7185929648241,0.431,-0.209,-0.019,41.8571428571429,0.179,-1.29937771413369,-0.769310302705719,18.4328748324767,-0.274445440395888,-2.43925280708659,-1.86580444607655,15.9274834648905,-1.28731126257148,-1.87502644307429,-1.50200442408198,18.4227614054276,-1.1397243680219,-2.08143381903117,-1.68726255762339,13.1234650011673,-1.30935353956025,-1.67650467127915,-0.818145227457542,52.3014154140615,0.0916735521346482,-2.41080293457494,-1.7603712708381,14.4971848966308,-1.08159651699851,-2.38455214145245,-1.97516516809874,14.4536445098899,-1.55767189727353,-1.66304279205963,-1.2829709892091,36.8412280123307,-0.869325851956455,NA,NA,0.15515665,84068092,1086,5.82112109989339,NA,-1672.32158688752,1,NA,0,0
"460",180,"COD","Congo - Kinshasa",2019,"Africa",0,0,0,0,0,1,"Low income",-0.913,-0.644,28.0415552855407,-0.415,0.123,0.254,54.2535545023697,0.387,0.313,0.477,61.8119167264896,0.661,-0.067,0.137,46.1578947368421,0.318,-1.29334182468223,-0.772890994451545,18.3779103931668,-0.278126627927777,-1.94278319481801,-1.38279569528474,25.8648591358798,-0.852961040759347,-1.51099160687549,-1.13261668468925,26.5916511623398,-0.78002555384283,-1.65281903610019,-1.27350514209224,21.866657727107,-0.896209201650389,-1.64768550374661,-0.760000826966085,53.4576172746962,0.13420680213709,-2.08196422331554,-1.53155552324375,19.8944478259082,-0.976343402785252,-2.37614091513928,-1.96031834142561,14.9137281757852,-1.54703256029498,-1.58732598076564,-1.19297187369909,38.8369410424436,-0.804632683591218,NA,NA,0.23067805,86790568,1098,4.38452888103882,NA,-1693.23206097432,1,NA,0,0
"461",178,"COG","Congo - Brazzaville",2000,"Africa",0,0,0,0,0,1,"Lower middle income",-0.907,-0.66,27.6566221142163,-0.398,-0.889,-0.726,25.5154028436019,-0.474,-0.527,-0.349,42.2440775305097,-0.181,-0.551,-0.347,32.8145363408521,-0.108,-0.994897689003594,-0.489183936953026,22.7328787765386,0.0485490464675129,-1.65541091295563,-1.11500376174041,31.3743846691712,-0.577797939673668,-1.26701156135912,-0.905478524874204,31.6147377167752,-0.544630170239497,-1.39220057484763,-1.01463001490931,27.3370010827831,-0.636904792657218,-2.48977454616547,-1.85685354489808,31.6466923602414,-1.20124082851424,-2.04132750895044,-1.5042234872431,20.5391507637039,-0.937019281550947,-2.04814268438831,-1.34614893583653,33.946031699318,-0.638580544438375,-2.24908079563964,-1.85583285848149,24.1381265375771,-1.45578236766674,NA,NA,0.0780084,3127420,4441,7.5759803952642,-0.881991517025449,648.133956948069,0,40.5167808532715,0,0
